"","sample_type_stool","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","sample_type_swab","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","sample_type_tissue","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis",-20.9508152404972,-1.1081614493335,-2.09595681201012,0.503784873700141,-0.00129907689131729,-0.306152772602832,-0.235179322330542,0.0532103125102826,0.641382440276978,8.25698399744595,-32.4169723502157,-1.4583464095044,-1.64632650946795,0.012290531670179,0.206776408680008,-0.531081881220066,-0.269312589083734,0.150951899994527,0.450677809829284,6.73754985127845,-4.52299288151319,-2.40454727900413,-2.00343455492735,-0.24300427955953,0.274264396374199,-0.362346328694492,-0.13086105282306,-0.156652817870322,2.33561241595388,30.3271128410399
"PWY-7219: adenosine ribonucleotides de novo biosynthesis",17.3015626920468,0.145674649281896,0.779430667619482,-0.037615331405178,-0.479153778527715,-0.312759431069944,0.0512727440942982,-0.0219264674972231,-1.53870361982673,5.63868425124315,3.4809498652946,-0.202641357371128,0.691638174598588,-0.119981540973473,-0.894223036232679,-0.124180840309089,-0.186966823772292,-0.0791391132430592,-0.717471759062505,6.02525031731336,-12.5417079469396,-0.0371450364441677,0.0836560230772994,-0.554122547054851,-0.0523483664603157,-0.0749636646415343,-1.4660583383932,0.0349477201867003,-0.608914473988589,18.1676789617865
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II",1.75327505379477,-0.376612780429095,0.0661453146355021,0.333202851992022,-0.136961269172259,0.0754331008057589,0.348116779972632,-0.217863935170114,-0.15561420378303,0.507873237714292,1.91685913330836,-0.357217431953029,-0.0496232319049149,0.301636190941037,-0.256846190791241,0.936184170092046,0.461903888574841,-0.179984780677558,-0.0192174712888986,0.347111051109754,-0.126915687679227,0.354237166603127,0.883103283058248,0.2197486446797,-0.645415163867887,-0.90077127113533,-0.0732440152120106,-0.236012499730013,-0.956650190535403,7.66024594557383
"PWY-7221: guanosine ribonucleotides de novo biosynthesis",4.42799346511515,-0.0245518063129719,-0.014455613808469,0.244895070650927,-0.189356294606518,0.0182883643827445,-0.0318171561262613,-0.00760956028098583,-0.541590148892492,8.75520375109493,-1.49200649507195,-0.483842266358235,-0.235894534069381,0.0880948324197388,-0.20048703537189,0.395385818381881,-0.431129893069352,0.00306675644174764,0.0859781229637634,6.86186302401515,-14.4212553491143,-0.208587812114094,0.0681378219846143,-0.33611285532539,-0.127625480759169,-0.0830438065000505,-1.12073749957218,-0.0809196437349634,-0.597031943969409,21.0473964657904
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II",1.75327505379477,-0.376612780429095,0.0661453146355021,0.333202851992022,-0.136961269172259,0.0754331008057589,0.348116779972632,-0.217863935170114,-0.15561420378303,0.507873237714292,1.91685913330836,-0.357217431953029,-0.0496232319049149,0.301636190941037,-0.256846190791241,0.936184170092046,0.461903888574841,-0.179984780677558,-0.0192174712888986,0.347111051109754,-0.126915687679227,0.354237166603127,0.883103283058248,0.2197486446797,-0.645415163867887,-0.90077127113533,-0.0732440152120106,-0.236012499730013,-0.956650190535403,7.66024594557383
"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I",4.66273801797372,-0.465001783198779,-1.06226716667486,0.363614718379418,-0.144115770318405,-1.29164424075995,0.366142855982664,0.532873168654093,0.262392553723631,0.778745185142968,-0.418053743065302,-0.510523489991788,-2.25930332621081,0.68922910447101,-0.514159462180804,-0.763082313590746,0.201438732034162,0.750681181527048,1.08432507698146,2.1227552815094,-16.9927293238636,-0.0396991262854391,0.101142691378092,0.264112271309023,-0.748677310963576,-2.31800186166625,-0.786113594518886,0.453113802711405,-0.0875325485422964,24.1273393273077
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",0.128493130644453,-0.187037646869182,-0.529126828629144,0.132186867571793,0.0325373028731873,-0.160118295454793,0.231155092083523,0.536695658264886,0.188415299980577,2.41703125784965,-0.832056637204648,-0.208119101427942,-0.471144945360205,0.172236143219907,-0.182449760603349,0.198579470189121,0.103919827333184,0.171337830449084,0.272068482973987,1.71264856773114,-3.07581248491121,0.657378925455904,0.54348703007203,0.0888012687883755,-0.42520730149421,-0.691027116496544,-0.356199746945046,0.260787478684933,-0.88247331605906,16.228809543299
"PWY-7234: inosine-5'-phosphate biosynthesis III",-1.188346031376,-0.0473515792110718,0.0554730265850503,0.359885726282708,-0.27439682654089,0.577388418810791,0.130859203122847,-0.086780696369185,0.248698948953001,3.43418789033192,-1.73902580329926,0.0943412942184537,0.273068704496979,-0.0706145107962599,-0.0870017771866895,0.406045741627087,0.00181093086776132,-0.478938917391126,-0.217852534209337,3.66413663714688,-0.464103448566103,0.260490196486754,0.881113262800214,-0.780771927104092,-0.127370136744364,0.514916959294912,-0.614395275492189,-0.649112954913268,-0.506023584211502,22.532261816069
"PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)",-12.3853564854303,-0.802259047521227,-0.818427283172011,0.0429524239566871,-0.212043923874567,0.0981011025982947,-0.163732267363502,-0.419849489022815,0.685353768469833,4.64617879605552,-2.3568991179488,-0.448356038239757,-1.32280612129468,-0.128652680982675,-0.189866006359812,-0.240409272495373,0.145288799927386,-1.6505456490322,0.564491538663967,2.22612150610316,6.50805900170259,-0.689292889534656,-0.624668394830079,-0.0287898150412956,-0.381214363175547,-0.324245736700581,-0.410359762861865,-0.340494166092711,0.541108725081894,9.50959998313536
"PWY-7237: myo-, chiro- and scillo-inositol degradation",-31.1045481473485,-0.163909991506793,-0.0935490564583739,-0.186685288035274,0.688535192764705,-0.178631364569898,-0.111456360176728,0.661590395101691,0.676758341337634,0.119106769495986,-31.7103570526439,-0.0821600289473213,0.585884523442075,-1.0337572834908,-0.0742558047689982,0.254619533590101,-0.100787938375318,1.49761961792389,0.682761433004617,3.00659085177596,-2.41764405781428,-0.10056846604729,-0.0764166455655204,-0.593245664813796,0.146162294451364,0.60626118564138,-0.126626481119471,1.59466233718436,0.545426678465367,9.83197446473395
"PWY-7242: D-fructuronate degradation",12.387053752655,-0.488188566232293,-0.0645670316695207,-0.0146047437246023,0.188259208815288,0.77452392046486,-0.319980790887619,-0.145966560422724,0.855626363576444,5.2219000444133,34.2687405832562,-0.359050384293431,0.248802633393857,-0.185673363181755,0.208372997433368,0.814371506124335,0.22400880798798,0.118438781365098,0.357154478934005,2.55362388070386,15.2791780707663,0.0802188295039308,1.16493331867508,0.0978371041072142,-0.786303513460436,1.06476835249705,0.14753428835163,-0.330430906888514,-0.163810865745019,23.671598452044
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",1.10020872501098,0.102146652933292,0.284361223794627,0.139529378737599,-0.673640115804435,-0.140655854483475,-0.0378452070846698,0.175322116234265,-0.395061554919886,10.6207632928444,-10.7755269407313,0.171180886437566,1.63673717929718,0.0132239310059994,-1.16559276984931,-0.0312378694904618,-0.553470788643472,-0.299295740601699,-1.05136065811411,4.43485245612981,-23.3526603041036,0.0624437985469111,-0.111072898581609,-0.628710636234087,-0.390498107482147,-0.114893807728853,-0.427980154595439,-0.467092649230351,-0.436619530121212,19.7622046457177
"PWY-7254: TCA cycle VII (acetate-producers)",-5.25657164250134,0.382616617327016,-0.0125129322654086,0.0293333710576581,-0.0544219069551001,0.796859914943798,-0.0576688792850655,-1.47480220838507,-0.021644335349343,14.5880031149171,2.34460115389714,0.684051394496555,-0.260529822881518,0.0624051329803188,0.442830668316483,0.684498915270923,0.0968297461120957,-0.958501355667255,-0.227154689426229,6.49853446222803,14.3677658935381,0.177456593018049,-0.365898300169906,0.489268143385828,-0.330363683126877,0.612724975191322,0.958313711868656,-0.736883120591563,0.0847787872813438,19.7897497798394
"PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)",-0.528085908603382,0.119819452578732,0.094143160897281,0.241770062264266,0.012399528444804,0.643960478049152,0.0515325720208959,-0.234537053715103,0.162693163546304,13.6381709830888,7.74260536901703,0.37950988270361,-0.157443490613623,0.284700691502894,0.316538662328779,0.249635815765186,0.462806498684767,-0.24946966241175,-0.00046790281091043,5.67774849940818,15.4691415930919,0.249350649465032,-0.110534041695518,0.427963313956399,-0.0945056092897737,0.670305147145008,0.637642111275498,-0.101389800696748,0.146016764513556,19.2851651287842
"PWY-7279: aerobic respiration II (cytochrome c) (yeast)",-0.744184522228409,-0.869408773981887,-0.365997298556514,0.444503486088524,0.30759307574058,-0.673805602765341,-0.173787501331528,-0.0451562603875085,0.908802991809138,1.29487924283402,1.6609059187937,-0.500892111806142,0.103411916953344,-0.10008341585124,0.107069636181264,-0.200526316563336,-0.623542789571362,-0.0753834156686785,0.625427649311669,1.23933215309765,3.25815960806455,-0.752188261411667,-0.667053815292674,1.06458212699573,0.0799623108406167,-0.500942698088768,0.224533123301567,-0.0108791190860861,0.483885470514715,0.243601391702395
"PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)",-1.06535514615968,-0.691303879927341,-0.249043077096948,0.191059834046591,-0.407720719666945,0.121550823660212,-0.153702052189703,-0.0544602837003687,0.305350023362073,5.16186920186756,-0.890146347978326,-0.43597611497275,-0.145603899622245,0.296066539641859,-0.626474014677208,0.303567837400469,-0.0212688424690516,-0.335552646728195,0.137744595039039,8.67395784372907,0.456618468133107,-0.648265693810814,0.932412505795378,-0.487875696136146,-0.186227410653905,0.341201068836115,-0.363500555107809,-0.151719611182724,-0.601145790067523,19.4919751562667
"PWY-7315: dTDP-N-acetylthomosamine biosynthesis",4.45838503357967,-0.686273104164571,-1.1970171338336,0.36624490992915,-0.150579959403285,1.1528382338505,0.0264070510959568,-0.353028870528357,0.619797253190771,8.39925859985498,22.7220877040105,-0.465881843095263,-1.36561025028088,0.319123798306807,0.0560899308089829,0.770958266611709,0.215230479585539,-0.32020004288127,0.224833377003412,3.87007970025096,16.9732627022792,0.0677938980440824,-0.618926889365797,0.486552069362878,-0.243544543643089,0.883427193563713,0.838786608901282,-0.383326900362537,0.512327625095117,16.1538825832973
"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis",0.191885868356814,-0.492275891236307,-0.0338896729461992,-0.168639457385584,0.635452444662295,-0.306509972579251,-0.709310617162984,0.389022486343257,0.151958810866633,4.19230028704981,2.10886394812764,-0.0762269378873904,0.242878521114791,0.0726642843100389,0.202839101833464,-0.074402649681921,-0.193090501438969,0.141114093956427,-0.500534427325774,4.76973071288044,3.69379114380363,-0.274021689960391,-0.0258357003021073,0.761483403336682,-0.122601834970612,0.846442925357889,0.260982900861998,-0.180630857638149,0.274987353213284,18.990068777147
"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis",-12.0315818957482,-0.76959622856123,-0.894193276594705,-0.334599445277837,0.0913030889738987,-0.393503172114496,-0.311765267847545,0.129435144905779,1.09183294242007,1.71993438132442,-0.937041118243565,-0.598339083565444,-1.53344620459878,-0.179887640740789,-0.154389424697667,-0.165389806870564,-0.160734503300902,-0.0531632704542426,0.892777900541361,0.664723238315659,16.1855488933041,-0.105027135249471,-0.216208398492072,0.277475093742532,0.108711764036512,0.722843726000253,0.226995664516262,-0.524801191697269,0.669955340150346,13.1582628526881
"PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)",-5.24179840341847,-0.163600821636341,0.716027581596002,0.0630431366229818,-1.02648307626546,-0.212171957193884,-0.337699878084304,-0.503653456909779,-0.294925485605998,0.308347354720635,-2.01981263859757,-1.15504037295016,0.218661621415513,0.0825911915716081,-0.275017532689013,0.044733653653527,-0.220728411139751,0.0655722237110968,0.120967202421429,2.03647925315447,2.64736890712678,-0.154547877448096,2.00475460086462,-0.531933184547298,-0.361171239941118,0.18066264931455,-0.591499190315298,-0.42410991132012,-0.827253316037981,10.359792796199
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",-25.9689302554134,-0.173249934620634,-0.332573831917593,-0.0450538680945933,-0.689146954708567,-0.426113302220514,0.18488660383788,-0.430574811673494,-0.128701656369379,12.3550698727387,-38.872097347993,-0.0509834417143758,0.1175286949416,-0.143556964704041,-0.70745818068424,-0.748407614294425,-0.0227760210616519,-1.12257671859244,-0.692699895154373,7.6910679416816,-13.0849611570909,-0.378335680895246,-0.19189279620128,-0.108127324061396,-0.793954832649213,-0.63690557875849,0.135367230158037,-1.19842893147685,-0.429678329419807,25.2648372765725
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",5.03343603532228,-0.549330509264735,-1.37013242738088,0.0790061670625178,0.665373877133845,-3.19530011394352,-1.87415098266891,0.490855763172998,-0.390681558167507,6.225790725894,-0.317641114593807,-0.463534793964146,-0.583826035114576,-0.0770802297873057,0.879341853342089,-3.56991041781233,-1.54665061564392,0.548526047582586,-0.105327604865122,6.26065254707231,-9.95550156958775,-1.0301974889795,-1.4685750325225,-0.589446084519242,1.87825826684641,-2.7269241784258,-0.78655545970643,0.0598165414311339,0.587654830185752,22.3667611495612
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",0.124934292453418,-0.468295108366896,-0.466160770898903,0.446031274007144,0.789506843482943,1.37028042344493,-0.201096242530457,0.084090260290254,0.952653577011771,6.22294858463563,10.7758997165011,-0.128710382174254,-0.943474700929631,0.294516905395127,1.03407869138842,1.44668902172608,0.169320013494267,0.219566328147206,0.682214247640275,2.5369446385423,17.9770178066617,0.00464947016324077,0.0451609745383254,1.25405889359502,0.291550817888846,1.39092590812993,0.642238259285816,-0.0653102119520391,0.360914917324842,12.3229524244289
"PWY-7392: taxadiene biosynthesis (engineered)",-4.35195193621892,-0.158563487232003,0.00189119414189446,-0.0884445848631608,0.274485810013064,1.03287650786921,0.599017883652474,0.0646189741035831,0.706217687509692,0.901306039865304,-0.520746368538158,0.0661059029104931,0.00168680165668877,0.0412985936243063,0.348978630664307,0.861368571115218,0.338946543360153,-0.816391065394513,0.397523150156579,0.359576823978819,6.44158442758678,-0.0734890383877309,0.39173210323582,0.159797717695458,0.839996194615882,0.493021799978726,-0.0200834492988769,0.421909591472448,-0.351118052132745,15.3952007792287
"PWY-7400: L-arginine biosynthesis IV (archaebacteria)",-6.5039775682833,-0.0664640969368296,-0.522791253509102,-0.0480495604070497,1.23868241086231,-0.377310286327478,0.18298130091619,-0.060812017373538,1.56448046993331,4.14162063461741,-0.125016307806193,0.289608856826766,0.16031818568736,0.00950646758714376,2.02228358066762,-0.158316397627212,0.462189775703705,0.00115253887314508,0.140635757950246,2.16068058728504,6.07654876220978,-0.163710575711456,-0.0593531395697777,0.537244470816085,1.85202574834847,0.263766670644102,1.27565094140868,0.103159272928294,0.340370461608658,10.2466622861992
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",-8.94680861270342,0.258246419265145,-0.138972614528781,0.136351641450012,-0.238787325303219,0.607763226488856,-0.357112168406543,-0.190852424304494,0.287902546152073,14.2244125362906,0.11317956250621,0.197268649249628,-0.410445737070589,0.116567061883262,0.0820460366710619,0.323096448811468,0.252105944459774,-0.238244003854997,0.0394286923886973,7.2998653648495,9.62345852422628,0.702042249464395,-0.167600861181913,0.367502180646108,-0.256038344653288,0.64464273460691,0.264039857010762,-0.197098278675998,0.0126302635079891,14.2262406897934
"PWY-7446: sulfoglycolysis",-0.406143563690809,0.208734740622108,0.984573395283902,0.0482560337440791,0.0423872674883116,0.417597726961494,0.866690165805565,-0.787248177308078,-0.997218817529284,9.70686179125941,2.58053301517331,0.903528207853677,0.398272079084189,-0.0272459897913839,-0.0724339027371657,0.60471340874569,0.293065829810241,-0.304648698214369,-1.09474769224958,2.59995165393133,4.89466523507954,-0.029923088980032,-0.110859046496921,0.200500995333286,-0.399504193860622,0.389132738662273,2.33427101264264,-0.509041806248793,-0.118195737800527,14.0220117530332
"PWY-7456: mannan degradation",0.638753445163722,-1.14330732331984,-1.80576278781081,-0.209606597190881,-0.0517413522420106,-1.05514404198581,-0.346670279294191,-0.073387822466781,0.439519883230914,19.5396678202703,1.04656518737963,-1.62641023896705,-2.01574005827461,0.0523521494265224,-0.226793150775062,-2.21354905942616,-0.110793495948235,0.0765292652754224,0.664326560696064,27.5350372782276,0.45782751920321,-2.17122672789699,-2.05299467856136,-0.254652771955673,0.501406006577185,-0.714561300555103,-0.670210754781986,-0.463842353625224,0.418805828217521,68.8399979429521
"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)",-2.21788963158584,-0.640916233337493,-0.316722687959842,0.420569022089781,0.571932578818765,0.167115004576625,-0.422583051800896,-0.456797953545745,0.105042839659184,10.3213710784458,0.27308959347472,-0.497690053651274,-0.227786993129434,0.828439376399954,0.719546588095392,0.527701376126182,-0.649389308569202,-0.75103203749498,-0.0105231480319447,6.56971024322661,6.31651655204601,-0.0456500897494433,0.162511310105854,0.459376126197516,0.351531205051226,1.16604660232607,-0.157946345260639,-0.598414361326211,-0.0291938030272067,15.5370700989123
"PWY-7560: methylerythritol phosphate pathway II",-1.14336721952417,-1.10711601134395,-0.322181835499299,-0.0771302793929752,0.00700834189706139,0.0562018093395461,-0.0214422510074809,0.147689203005754,1.40787078776463,0.602566762895185,-0.399925939372752,-0.737938795813952,-0.689672530429531,-0.088860485560086,0.0400488965676573,0.263650190822743,0.191455348169358,0.205115571618604,1.42398208547809,0.60151840047569,0.735288330837329,0.158340663915607,-0.177122076779754,0.019671196098109,0.689922126656741,-0.142817527525735,0.100410049886585,0.372207665389032,0.167003714137858,12.7275014226649
"PWY-7663: gondoate biosynthesis (anaerobic)",16.1165774834479,-0.144379963063627,0.175496529959875,0.288830183683612,-0.492736853008076,0.559777144706743,-0.123980972189137,-0.101091691734661,-0.582548577473522,3.60291137165335,9.3426553687382,0.219690131302466,0.34996820454265,0.273781719977027,-1.19461169062831,0.367530078052983,-0.1826675291368,-0.791595602422109,-0.524102142811265,2.73043645774076,-1.51142802709487,0.698068025288688,0.798932948557368,0.0904035536389868,-0.354975832762963,-0.0569899858404882,-0.541428466404112,-0.295345991038416,-1.57542340428994,12.216805228247
"PWY-7664: oleate biosynthesis IV (anaerobic)",0.621948413856357,-0.464800143781728,-0.316893348632999,0.21308848425951,0.50533003750222,1.76203693792971,-0.0476455295427068,-0.0313284964745008,0.597552073319549,7.30962629851131,13.1373692857982,-0.147377171586947,-0.634553038691555,0.101381500630025,0.648763368766149,1.73399800187114,0.345391484853774,0.0452997377655573,0.436163587227851,5.15715702852574,21.4337601245603,0.0473514641013235,0.0876779828939241,1.21354475085836,0.323083483617066,1.3512177679096,0.644262260442876,-0.112379922889089,0.312139613139431,13.665499586949
"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)",-1.03898732104003,0.29166221877965,0.108411039041135,-0.0416608300916462,0.266388365936754,-0.54708844616234,-0.101769482169015,0.970423515216367,-0.408564286019769,5.88033909274535,0.787851175442652,0.385577877997701,-0.234586409064035,0.0666866198566599,0.481788055244949,-0.446953793299922,0.0903914546180457,0.29135626488876,-0.119349857122888,3.06799723874512,6.61859661994651,0.135808924873112,-0.192409962693897,0.453282566065501,1.49174697657067,0.00892203507927581,0.195565249083934,0.85304139532254,0.286697234872783,17.2760559192239
"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",-0.160855212384782,-0.0905314184534575,-0.373765564690266,0.338676437742102,0.216847219531476,-0.275837740969184,-0.0357695565604027,0.859340468748029,-0.0091730394309729,3.19268331328887,-2.92181869149347,-0.0279041201652728,-0.383439215680561,0.306222108125131,0.330375977128763,-0.430745460339256,-0.0225975948357065,0.643022950883365,-0.0672227263565752,4.96420283040835,-6.33071448204306,-0.55465598363472,0.262352774567945,-0.0653841253596475,0.577223386743215,-0.239622409521513,-1.44225945112921,0.177029246786473,-0.114948271354983,23.6760179334833
"PWY-922: mevalonate pathway I",-3.42312493581963,0.473297313436991,0.0114243537454379,-0.0407426688500417,-0.171512196899561,-0.488991601299727,-0.425256543295156,0.607997073088966,-0.375446732858955,0.304033670646601,-6.41099306736083,0.150027630019888,-0.0412407419152643,-0.00633394326761067,3.1657564658073,-0.431249820028869,-0.253609607039447,2.2051102542959,-0.110708649640066,2.86077690450986,1.35408032281706,0.45077322624991,8.67774074477295e-05,-0.0472615538939895,0.307094677654689,-0.565037809324329,-0.47864598186844,1.20325560367655,-0.384119293869423,1.54619582420183
"PWY0-1061: superpathway of L-alanine biosynthesis",3.55706460683802,0.147714543871731,-0.0800347693353502,0.345387456086582,0.269069296144445,0.934726890094304,-0.359685259601304,-0.139145807497948,0.101021635063478,12.2852896559712,30.3791795630082,0.287011066411011,-0.346478743010533,0.387674539960792,0.644516731257547,0.696749815506137,-0.0504657802598907,0.0458121336603924,0.00813933753479538,8.72681128198648,19.7168180545885,0.456602322227855,-0.119972123352036,0.765909947128551,0.322164555474156,0.982191366030723,0.54364211819716,-0.0759082994749829,0.2226088616008,17.5825554435833
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis",0.00816959840574451,-0.0939630459754337,-0.209041634622421,0.302765436370195,0.24679923518627,1.15241689746963,0.751950504081589,-0.548983516892775,0.991812155800926,7.11347593226178,5.90717957594139,0.0131702977901531,-0.590063727031205,0.567187187318421,1.09015379722963,0.797214581994528,1.68130665632275,-0.451891897176914,0.686873380255994,3.92626387433837,8.71035223576123,0.472134087009644,-0.300017285944161,0.471014746954186,-0.119810242634728,1.08744857004279,1.22852857992326,-0.220514541879553,0.215183222684569,16.5501152901735
"PWY0-1261: anhydromuropeptides recycling",-6.02115664867841,0.313016831099861,0.302054883725572,0.28562793924868,-0.275598182388054,0.417878478621315,0.024086133316814,-0.504296470041929,-0.057065567422907,16.9298350559147,1.8092128619131,0.542993004180429,0.0151012755632403,0.425029517135897,0.0667049768466851,0.292013460615083,0.251361385110584,-0.32304688926638,-0.343016288916061,8.60473197928809,16.0577419829841,0.218207929444117,-0.0969372181587708,0.414179267195122,-0.0525056822394739,0.801975892250519,1.11069561804138,-0.11519994219091,0.204084828662588,22.0006217396156
"PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation",-10.4833635781863,-0.257146543354061,-0.342853648648125,0.322847586372923,-0.491238467138736,-0.102172218702317,0.267104258155019,-0.675990344907566,0.250039508426965,17.0272693859834,-4.85153000714802,0.503292162162194,-0.156413569737559,0.160859241994135,-0.157733783193119,-0.0295159034034247,0.674201360074021,-0.449518381478035,-0.158011993497769,13.6194351644139,0.899003191696376,0.0116818469018313,-0.345219411542031,0.418772175466628,-0.684367289004222,0.0823811477245771,0.946895810040583,-0.683024100302718,0.384338426451822,20.3688793432559
"PWY0-1296: purine ribonucleosides degradation",-23.6565420995853,0.0714647313033226,-0.260822499046197,-0.343929042345457,-1.63500002193586,-0.106281552468104,1.20692785541214,-0.823512265804909,0.46220440556714,4.88577406923414,-10.7860944792913,-0.0946038255423948,0.0161148618025109,-0.627929570671124,-0.481991900127212,0.375901664927168,1.1628314821338,-0.714921918591199,0.120188666831022,2.6813324330167,4.41588998640233,-0.016145316872187,0.096792104754712,-1.56082351981393,-0.0575926939191378,0.747016965852608,0.676853585383883,-0.160930426924343,-0.192229733726211,10.4289705378268
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",-6.9849167281574,0.406079428601344,0.0450928589030474,0.0949007035802486,-0.106038017268284,0.143403477096462,0.472438128556585,-0.166650978196832,0.246069822766445,4.54183044797663,4.67180319166814,0.499980536107127,-0.129297264823323,0.225734237738861,0.181446085786028,0.248759929880933,0.299496229134159,0.0627354353579546,0.0399269452496136,8.48763316466074,26.9837638081689,0.474272972093495,-0.509552360838304,0.757917361769424,0.0263519173236407,0.050443496711351,2.58501917608352,-0.247392809962787,0.318173263666714,15.8249836780737
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",-24.3688511641713,-0.463531527106906,-0.144484774962559,-0.16527616892862,-0.28002988472567,0.0794321734770744,0.506605778673639,-0.856260704578752,0.689573412218228,7.24703009532893,-8.17850563966275,-0.184924875383636,0.0863871513317446,-0.0188501680326618,-0.132069518890819,-0.205218261617781,1.472593013661,-0.397940267067707,0.0515130013165006,6.70611138459982,8.90048417553411,-0.503542261198039,-0.963093211885812,0.309516040566447,0.0372078905560201,0.236275271260386,3.10116793264098,-0.941191959483495,1.06583756190299,20.5359204472928
"PWY0-1319: CDP-diacylglycerol biosynthesis II",0.25872155042731,0.229392743424181,0.0972593314792681,0.143892729662564,-0.172836879019507,0.0186186825116025,0.480501390670341,0.0284828266963593,-0.351017303964542,1.76132551074867,-4.35465509677417,0.427523273402974,0.599736143710307,-0.140422056344093,-0.921598992226356,0.42565008428329,0.0276397605976854,-0.200915357994362,-0.597709244241389,3.20451714326361,-9.54791883647086,0.245604015177342,0.473303872583693,-0.340955928890884,-0.40771116638023,0.187796684307869,-0.208583113513176,-0.275295316520974,-1.14558866041464,20.6369985282875
"PWY0-1338: polymyxin resistance",-1.33402770535714,-0.26003238045651,-0.472528054840049,0.0623058334809046,0.0476943564937294,0.596180771232177,0.371079980209376,-0.356422034079713,0.502616762668505,9.53375117384113,3.87018591697395,0.0633687094312093,-1.09748128461711,0.000982338768145128,0.180879765261216,0.274222612689239,1.06978640792766,-0.364741944649159,0.185696665697988,5.27674501489257,9.32291284619452,0.039608946699599,-0.0620438833204206,0.332088208053159,-0.341013504908578,0.674946858284935,1.3335327934614,-0.509054635291214,0.119408496906078,15.5485625719094
"PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III",-7.95084370036512,0.597212740281946,0.573833369954194,-0.32712263707966,-0.458516615658316,0.650811958897603,-0.449004910092642,0.0483880085661376,-0.224635625100351,2.19696976267661,0.169882670651094,0.494006741485641,0.376185509785466,-0.303872756915429,-0.571820316137669,0.394733612515377,-0.302141793343151,-0.0832910888348698,-0.349762430830123,1.41803651268893,18.7473650153414,1.08461866719822,0.315216739222722,0.308693182674743,-0.262043256359055,1.03953138693257,0.550502616404062,0.205495819037429,-0.363402086162289,20.5836199432547
"PWY0-1479: tRNA processing",-9.20458574685099,0.375328203308868,0.842534815847348,0.000994775623191432,-0.0230612052754007,-0.198453388699041,0.14116714702187,0.244670167081115,-0.605600955271751,0.461344851534829,-6.31158833605261,0.829650101577036,1.23817922423843,-0.245759002851013,-0.340514778096913,0.251160696700662,0.021946416757148,-0.373327506681353,-1.29471900512345,1.170733740473,1.61589988718179,0.923120565914965,0.384663973367878,0.130671557711861,-0.255175535571374,0.121373672916906,0.727827896962832,0.658825265395239,-0.572196177359692,14.6763658312948
"PWY0-1533: methylphosphonate degradation I",-2.35971416574145,0.0229063226319027,0.107957664020248,0.115903522158577,-0.0382129256562616,0.323043524097034,-0.0138485238392025,-0.495180988584611,-0.108253706499593,15.7232856311308,2.85024939791245,0.161271305815,-0.176114512627552,0.179570135732318,0.403335883695998,0.0987385419472886,0.211748481371565,-0.155084895201643,-0.346919512101035,3.10082882702036,9.64658239184333,0.21826252233692,-0.0524882016477627,0.339126958109365,-0.300389445855428,0.405910803045223,1.14566895744848,-0.807382074181439,0.0484496856617881,14.8133229964949
