"","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II",0.487737331123141,0.45332973463608,0.149671398879764,-0.735731303804925,0.0648618112526653,-0.00597517080424592,-0.0586248648672314,-0.467634130810122,3.41670362086211,0.197562409453077,0.582398301009892,0.216025447674507,-0.258627122966847,-1.60001699533578,-0.0986527346879457,-0.1102986781226,-0.631256693670408,0.522227655055,-0.694174301557109,-0.194855782595582,0.247776644831867,-0.00491785562098319,1.01673384322951,0.544259639081098,-0.189633167485901,0.102140223262363,0.154198045860048
"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I",-0.0839716942441785,-0.547220151717274,0.417734672234757,-0.970005521055321,-1.19486061461137,-0.681470720198279,0.612177968242877,0.61028925916798,8.60516399660009,0.0112189714019946,0.764863207770427,-0.0136601930688243,-0.165215059572879,-2.52905225156266,-0.538090209213649,0.331970565540625,-0.784212493124082,3.82065995504702,-0.597981121595992,-2.04659011377644,0.472054276931205,-0.0617959995577328,-0.199450047130203,0.989598836692125,0.372440872408531,0.774723102841144,0.0660585025017356
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",0.415244058562975,0.455600481963044,0.063044182494222,-0.859733542331017,-0.0591095354484505,-0.528257621537038,-0.153497463801928,-0.433527618925041,3.88231349854506,0.459319971987103,0.270899458405675,0.00980811540670997,-0.0285765690288509,-1.27536322574876,-0.150863420952665,0.623287156345189,-0.676099009104843,6.28521567095764,-0.492949696911876,-0.840174105261123,0.146897716577886,0.0583064074238977,0.243157634692546,0.397677346560828,0.259106170479627,0.53750377377984,1.28362384311434
"PWY-7234: inosine-5'-phosphate biosynthesis III",0.30010206661387,1.14178632536031,-1.49395301471689,0.0309638631354376,0.150005209455595,-0.694871023664914,-0.983475385306687,-1.50357724391961,13.256658519059,0.0495041510728927,0.239870995162107,-0.125711609457401,-0.402030361931145,0.497934100106033,-0.281296132096029,-0.128819303010799,0.260655316769005,7.80848586323059,-0.0907444515028043,-0.0281961758545084,0.612813965304126,-0.108521681448944,0.375197761540677,0.35881895256443,-0.0288601328702432,0.15365458423486,0.726566880425797
"PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)",-0.280991702807104,-0.596398706843792,-0.250408801921506,-0.318299435106626,-0.839582441737023,-0.073070912865607,-0.997620700950327,0.248288967761471,1.54552827459196,-0.697921980717319,-0.309915575800874,0.0295446791531213,-0.272038853070506,-0.0391497794084798,-0.464163403507493,-0.014911817260846,0.472457751727224,5.06620223362073,-0.368484512650096,-1.00295778439403,0.0536941423307936,0.0392752123806303,0.34894224405993,0.396474740972198,-1.28151056419107,0.473442519107539,0.000217847842517265
"PWY-7237: myo-, chiro- and scillo-inositol degradation",-0.0384815808449092,0.34222679411383,-0.896056469746108,-0.0927610231478934,0.686469393769799,-0.104806683071112,1.59076463796004,0.439320725384685,6.94465147847493,-0.111199972992587,-0.689182174470353,-0.0182808602381927,0.700215482236519,0.19504963888731,-0.107422401663316,0.674372150932883,0.293921635990786,1.14199160774148,-0.0990927523528287,0.644342132945328,-0.336826252110891,0.109989297682711,-0.822277059502519,-0.0210348670835462,0.122164898878417,0.679462945845132,0.00024301401441852
"PWY-7242: D-fructuronate degradation",0.178574516850747,1.77053503574867,0.0319696080653504,-0.696704929171841,0.819261613074804,0.825261965593234,-0.0257671099212567,-0.637032952391383,9.91958506009199,0.000474682627285471,0.217049685725447,0.277961640756121,-0.594842611923753,0.811002344762062,-0.299529182032234,-0.618013150472132,0.178915701426519,8.63467421049232,-0.727389922216019,-0.219583106419309,-0.239808233757043,1.00612694481832,0.347162152901012,-0.171125073973672,0.159288858653662,0.907821144853172,1.02414506376794
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",0.107056189314133,0.754969152073256,-0.751287013272887,-0.628219247140677,-0.0189450922178672,-0.949575372552397,-1.20738870966967,-0.901183655653423,6.45669865016821,-0.00216514892301974,-0.982346190702031,-0.278060221348197,-0.129197379756366,-0.180574117200692,-0.0123119399367911,0.0150393818743632,0.0389062768042722,6.88883533443554,0.155027595584683,1.20994300061874,0.647247833582642,-1.1029892346641,-0.0487682833961428,-0.0735050966987501,0.319564675188404,-0.544262856930386,0.216942447386911
"PWY-7254: TCA cycle VII (acetate-producers)",0.311496306623843,-0.76587325596435,0.52113566103823,0.054678117836564,0.259657418075726,1.41526861063493,-0.147311782186253,-0.0951250383065283,10.0177175926228,0.0683561311774501,-0.0527966722287034,0.298513669203733,-0.554333705228822,0.580918413664832,0.374964445297543,-0.932166600093329,0.198817500229058,11.2001959641641,0.558944160958775,0.0276586288898688,-0.262468955493856,0.642255915635664,0.683757974629484,-0.731081561957519,-1.36139760116283,-0.211727979836438,1.38488100752163
"PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)",0.510600199812612,-0.623414912785544,0.485272921889216,0.124887755167507,0.0809755832806731,1.36838011433781,-0.0819728625259185,-0.0671899950925377,12.0408436328471,0.0442405104238996,0.139759242692454,0.291998158321629,-0.296845776610091,0.809840087544171,0.144619607707801,-0.103330827328937,0.265774321962165,10.791504631324,0.135774048782557,0.0220826630778897,0.100602731601916,0.297571914646168,0.258152179200954,-0.0332830570993254,-0.285438973295914,0.0281025868958854,1.37022988892078
"PWY-7279: aerobic respiration II (cytochrome c) (yeast)",-0.461266334686001,-0.0722834432009877,0.535885578535156,-1.09765625485753,0.519379678966749,0.104621793682233,-0.0334876813143031,-0.00109782160296856,0.969019367648385,-0.675651010125114,-0.660886820674455,0.959416209875108,0.199060903469613,-0.603218647599412,0.202346787710436,-0.00213112332479779,0.491853300211102,0.22962799897614,-0.435875922893951,0.121549142114767,-0.163648249790952,0.236362651755178,-0.299497162416204,-0.677429305861257,-0.07398535800542,0.674950674143039,1.07554791506871
"PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)",-0.202976240722884,0.998360494467317,-0.284679421173178,-0.269119703133492,0.525906683198624,-0.138305147061031,-0.440287283483558,-0.817044737212861,9.01799222790356,-0.821926758029991,0.379864562514144,-0.416455175672625,-0.0391646353233467,0.0661561677818153,-0.451375973014655,0.0570572591734374,-0.164569233531415,7.62344028872261,-0.337595575716279,-0.573206388707282,0.575473197077042,-0.492588727096718,0.106967460504294,0.0287084641831932,-0.104639614545908,0.517477734416849,2.41286194499222
"PWY-7315: dTDP-N-acetylthomosamine biosynthesis",0.446551196406111,-0.762820067655941,0.356316390090913,0.0575928662080585,0.210049702032285,1.4435419624397,-0.288082299356316,-0.0361817446352722,11.3355420274053,-0.102395252300001,-0.330141908602982,0.388485793353083,-0.385417028655021,0.983457948791316,0.261109758379509,-0.305553553594852,0.747612711509923,7.85593358771365,-0.898512806908595,-1.06438705397796,0.231697777627498,0.033755016018968,0.804979617488635,-0.156254090178572,-0.247135308774617,0.255727013981046,0.702370467988504
"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis",0.129988688480192,0.386198951049916,1.01195726535278,-0.398578737584787,0.816989553991737,0.714866459974859,-0.366747328475067,-0.716863753686653,13.128697357197,-0.87117729548772,-0.429056130512283,0.166479857149314,0.123190120825816,0.29968757510905,-0.0947709020487618,0.0138276774491221,1.6228129393295,7.80559679344942,-0.157953963645004,0.115232314161401,-0.328222622892188,0.731919901153333,-0.672150706896397,-0.866945632001954,0.509434346715364,-0.256970595602957,1.19562454356996
"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis",0.0798471415237705,-0.672068605353165,0.512171210101103,-0.151106514627011,0.993360368534239,0.48348202902073,-0.877486894057905,0.334321222280165,10.6964960462317,-0.210675607841347,0.0438598391218804,0.056198548953093,0.245928930032048,0.182333998150465,0.0642933464321187,-0.169086035319677,0.620411479395945,6.95843759612992,-0.799062661633382,-1.30191840563715,-0.58646885727735,-0.0873042239825301,-0.896719094706012,-0.585194480116237,0.403307698851529,0.813552670972736,0.154659659240785
"PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)",-0.894865032315166,0.735171157576746,-0.465049958540482,0.233961980309488,0.691761686705857,-0.456374555680697,0.342517524332196,-0.0287797726714354,8.19729629474191,0.362861635423327,1.49796890857923,-0.296183137441962,-0.748508621179152,0.00129733769625859,-0.497183179639504,-0.695651865336501,-0.942247383624724,1.40426675358654,-0.653994501926883,-0.0103926526572482,0.40148965942673,-0.51454476003038,-0.304572394404267,-0.0342286270377658,-0.0699165259602081,0.164586408994277,0.000321640177110221
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",-0.207029414778025,0.0647137446602258,-0.166052370732223,-0.648997645172968,-0.674623617324583,0.0378643169318193,-1.34177856483386,-0.650152319333933,9.79056431252331,-0.494116369899818,-0.619914892567591,-0.054417806819728,-0.685312591292601,-0.330374545446376,0.364122651570814,-0.595716559881519,0.066364739898086,6.77930072655747,0.621410360346036,0.278208744120216,0.0564672187039767,-0.304765291784185,-0.528982920667421,-0.430944484297625,0.101414991153327,-0.587940913904595,0.000228383067311955
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",-0.678168944160872,-0.355724591822592,-0.678272269980506,1.36532831664644,-2.19156661925115,-0.460329444092805,0.0953298702351532,0.807319036184254,12.8899363368051,-0.929768741582581,-1.63928777073388,-0.279828267147876,1.37720978604549,-1.97420580447159,-0.903621538569189,-0.00946622217973951,0.107672961625678,3.23889817781291,-0.127851589308479,-0.492406727105165,0.351454936786447,0.0405562275358524,-2.28871833585751,-1.70396191297577,0.806951074759904,-0.655116515324024,2.36496075281197
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",0.355035766375548,-0.287420175085175,0.833627340494303,0.329458748431252,0.969480244972253,1.34830085060724,0.032319297888241,0.0779666572247243,7.19711843333415,-0.230843347494968,0.268896934603833,0.990782327477016,0.153040122185119,0.9922129345182,0.0455690072583398,-0.12846791144342,0.413523858080317,3.88154852629784,-0.407692583549316,-0.831498316876164,0.0204471668260202,1.00363641180558,1.0305642927354,-0.353596159796453,0.24608015446258,0.700661253959454,0.187008742540468
"PWY-7392: taxadiene biosynthesis (engineered)",0.194322921760992,0.38850451077229,0.390834586105902,0.722581050297791,0.229498602640907,-0.285318289449578,-0.336684929658546,-0.922747542761802,9.86237438908834,-0.269467251624865,0.229441099468955,0.0290530769776502,0.470559945234574,0.477397653812076,0.122370387400265,1.11205781280081,0.0103546788938631,6.39307576805074,-0.015555371302732,-0.118373103743453,-0.161717086681801,0.0210421727787789,0.770940903301533,0.690476899748719,-0.67199907320426,0.896477666508894,0.000339694689202154
"PWY-7400: L-arginine biosynthesis IV (archaebacteria)",0.144571556864536,0.435669926039787,0.500103180057662,1.66323722570603,0.32467145822782,1.18011677594634,0.156162713772879,-0.345856245760208,2.01382498471665,-0.518321572364253,-0.821200293330566,0.349110011784115,0.834776266099372,0.0555430000196497,0.670708232381767,0.0259568863868781,1.55820426902903,6.48572024312423,0.319198031157639,-0.114672707971423,-0.483598214737831,0.680481566268609,-0.768990033201317,-0.196613871473708,-0.115602963189166,0.684122386065043,0.914224753116906
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",0.535980075707342,-0.36512115659869,0.314331692977577,0.010003925418578,0.172891168217115,1.21762915419515,-0.182850256163377,-0.215420251675079,7.8658730339051,0.534207037604257,-0.0045682595595322,0.292499663309934,-0.468036151989246,0.639311181189881,-0.165994566910033,-0.142208899732274,0.16735429254505,8.67708794409027,-0.145615052755014,-0.2248754341801,-0.0810864735617409,0.128981938008128,0.303428777997588,-0.531917801615251,-0.178743239380115,0.235542835185468,1.00294766187333
"PWY-7446: sulfoglycolysis",0.356778496755468,-0.705307717888208,0.102981781422899,-0.689622036765464,0.338240859038458,1.34027817405107,-0.0239584279641347,-0.0723984081998428,4.0734988747602,-0.284431368005993,0.215770875070037,0.191483386290807,-0.142583914139822,0.208192994837914,2.28173066843475,-0.803856600180127,-0.0946552501313247,6.34670515628402,0.757912860717347,1.00061573547796,-0.0965458763204123,0.296679952172638,0.480225435399794,-0.198949069783918,-0.429193823282923,-1.20940302540392,0.192120078044831
"PWY-7456: mannan degradation",-2.45712743055315,-1.8000456785923,0.043981570250256,0.325767430145259,-1.49119025292189,-0.493334554397148,-0.19528336408645,0.617249399215523,35.7697408125126,-1.33423137907056,-1.04542691747318,-0.483070916521778,0.556991651135379,-0.052939300099263,-0.761106412980444,-0.737676375815543,0.123296124528768,13.9475152145091,-0.50589092615848,-1.28229236100123,-0.0127536970512102,-0.700727023360874,-1.94353444242812,0.000561311174632885,0.389676057982446,0.456885409632012,4.13838868123507
"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)",0.0703148718180093,0.27495652057741,0.797049133076675,0.41299858116611,1.61589909209426,-0.268518415286557,-0.807276935609113,-0.196451390915474,10.1853994578339,-0.179487638923056,0.0291613315668558,0.0524195662643368,0.152950554180492,0.318673912963806,-0.00992177441734401,-0.260321011260778,0.0951052094840607,5.0637329562815,-0.719911563745947,-0.459490496601106,0.556741798951678,0.704816478547906,0.0346851677074808,-0.599325557360029,-0.417397885645831,0.0700840174523303,4.80127338782422
"PWY-7560: methylerythritol phosphate pathway II",0.494623000028985,-0.612419008355855,0.0442874692784685,0.730602950862073,0.089763746160587,0.336784691563918,0.525771806370916,0.121149092384206,13.6767005593027,-0.030993731003853,0.0787521702727607,0.0466014478998689,0.516153028903103,-0.290419913376282,-0.0501007332390352,0.35970873820617,0.120468874888934,1.06173994128385,-1.43370448990652,-0.48032752087929,-0.138171739899349,-0.33347329782922,0.296399682031737,0.00562706333775662,-0.0243520123201293,1.58934043735299,0.000343302771494041
"PWY-7663: gondoate biosynthesis (anaerobic)",0.972673235844879,0.900013716127902,0.0592185687829666,-0.651071957023705,-0.139665971859289,-0.434977578883975,-0.862832521420713,-1.069700833513,11.8848437350763,0.0537656941347061,0.344962136109835,0.0779366289894423,0.0854189927693977,0.0376739251962335,-0.391417354793485,0.249300406257499,-1.28597420745232,6.74328362865592,-0.216930008460611,0.0469315231990652,0.316693999035334,-0.831876443625075,0.759354924238583,0.0440259500560961,-0.31666996282173,-0.136374401868952,0.148349033454817
"PWY-7664: oleate biosynthesis IV (anaerobic)",0.443617995860871,-0.204403388221729,0.879387161967067,0.417379407207093,0.933055895932104,1.43640994241934,-0.0114019953308564,0.0809761551746561,10.5608961752346,-0.187958395764834,0.257658157437042,0.884351462770391,0.157299266063418,1.00513896646293,0.0149952731035105,-0.153633864105199,0.340262420306691,3.89662536201794,-0.437899396152999,-0.60385895102899,-0.110509410262758,0.502990822600125,1.46804073749317,-0.062326910954459,0.0422129387320483,0.445882376081842,1.9212580530487
"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)",0.188660325719555,-0.962870983504927,0.650933699335563,1.60748539134111,0.122591444510007,0.543643733368609,0.0405574906817395,0.776288055071281,8.25510621069402,0.0353869578971561,0.259559222045622,0.17446426908397,0.663106914372303,-0.106368622870236,-0.0507516255277287,1.39352185266152,-0.073498812419016,6.80477108812439,0.341387423033024,0.00515032439532319,-0.156492158613242,-0.0251729272214618,-0.623024120501983,-0.119266813998898,0.383992044554918,-0.431281237827778,1.58621916793731
"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",-0.349604196165531,0.187090714408526,-0.085893249948255,0.450982352263266,-0.423975114076351,-0.904458612484185,0.0332991783737978,-0.172297237419656,12.2826302800582,-0.583788896975208,0.177218025146557,-0.017161514788035,0.383367059855536,-0.0509985990918378,-1.32931234658916,0.256593751922402,-0.00462663130947971,4.19788245273059,0.106650577031262,-0.569074490611304,0.445227567857901,0.0767902834631712,-0.309872429989669,0.445522632968822,0.853956378369324,-0.00664554605654413,1.09879594118374
"PWY-922: mevalonate pathway I",0.138598600926701,-0.0494733735032922,-0.0212016202445743,3.15971663121387,-0.336504663883758,-0.271408204014263,2.3282227039441,-0.0855392096428815,5.97671324525815,0.453210883243346,0.0116037355975602,-0.0431265686205463,-0.1626722241682,-0.475416670183024,-0.432729295915225,0.613208467150163,-0.369078524064695,0.371592139298641,1.32909080830173,-1.92865493310658e-15,0.0951074371855417,0.281458087141612,-0.843284221733807,0.377107131566895,-0.466721218170179,-0.806870875295084,0.0101457276780308
"PWY0-1061: superpathway of L-alanine biosynthesis",0.57009981707599,-0.427358972828546,0.76335670704595,0.536194347734764,0.478566972579333,1.16576551574942,0.144601673344362,0.0793134018388224,9.65966147095761,0.220695109374171,0.0696916265564418,0.473620505322431,0.0423175402884803,0.852442516593412,0.0934675659263039,-0.228421159503447,0.2257489398125,6.56907637422226,0.0267702789416148,-0.18227957302435,0.121689556054869,0.361729474062406,0.570345219009869,-0.83173734831789,-0.00800989563432367,-0.029011438282019,3.57360208456943
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis",0.638782929063239,-0.748156153458159,0.682044964833695,0.298092307689863,0.472461328598726,1.91402116305789,-0.0851979865035519,-0.0312124455983377,8.69855483894613,0.202699269868566,0.022691420785761,0.181901544454549,-0.495176750634264,1.04153055923144,0.377010660301885,-0.247378815034517,0.346957926716966,7.3708347717655,-0.349640820194789,-0.307519010698472,0.279145738872212,1.10800383351697,0.615534538973114,0.661600575676814,-0.551671699534833,0.936521492116712,1.89587203388654
"PWY0-1261: anhydromuropeptides recycling",0.343386459867094,-0.516569114360043,0.479537472581369,0.264745385376373,0.410823745422706,1.58324244187375,0.0866365749345164,-0.0517332100024982,12.9411064146379,0.076609859129141,0.13703333218384,0.235309381588866,-0.345157820504812,0.65974443364483,0.450037466819689,-0.254938612172013,0.349845329164234,10.6195800816323,0.421418508727835,0.271562132044959,0.25638256795731,-0.106514934512475,0.0802370487793691,-0.471185225062009,-0.540541345586164,-0.391613444503873,2.42778512776471
"PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation",0.582660121793162,-0.130191850428224,0.235044375384269,-0.271635726743122,0.127098763222147,1.02187371755165,-0.355998998337441,0.000961058008799077,5.72708913182619,-0.440142965403613,-0.356794114630705,0.435911402322106,-0.751448097783644,0.0042384363220178,0.426623350950936,-0.674645227662843,0.646118097165048,7.57794796718954,0.0938042752326728,-0.083707912352492,0.0541286373380153,0.102321908235928,-0.358805391483037,-0.0805756806527862,-0.389639164470143,-0.350401243628877,0.88374461265946
"PWY0-1296: purine ribonucleosides degradation",-0.112450618015681,0.420233963437445,-1.33794594921263,0.468064947247989,1.23869262678042,0.336345722063989,-0.011386438877495,-0.508581598870913,9.38409133930762,0.144523946458426,-0.155341191532102,-0.836341529393755,-0.684485939281546,0.0803606407815123,0.563895469652377,-0.211667846002709,0.0804948824788525,3.02927849889334,0.00153897447477367,-0.192381035423597,0.0276190983978773,-1.55756489064597,-0.251675839720201,1.11573268848848,-0.984804501946997,0.501344528021968,0.753625158198211
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",0.454241819802264,-0.769878920591135,0.838501700578019,0.30048738645625,0.104435642071991,1.82971783095457,0.0239715400713786,0.0482071649994046,8.52387109159311,0.287786188983759,-0.123396836647365,0.335494143914465,-0.155286415736571,-0.0204194053201671,1.92178256800202,-0.449868340724454,0.404280493860054,4.48279208150795,0.273304138401541,0.17140423539157,-0.112157148661248,-0.0222280446355116,0.273961799842097,-0.5410495408956,0.125272268178264,0.0250344316313027,0.804844161522038
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",-0.177666145071695,-0.386359953421811,0.528101863197166,0.0854263868505298,-0.0386711765300323,4.03953739770769,-0.422921958400769,0.142357749227723,9.33790919119096,-0.604363999836726,-0.837740813670443,0.104614139641378,-0.0655164146930242,0.400653163145607,1.39655393076598,-1.15804699342266,1.29134021648563,5.53512062933099,-0.0915710949559639,0.412111862929169,-0.500786332836576,-0.466919880829969,-0.285734761973091,-0.332628785268181,-0.144509339094046,-0.0174627112326294,0.736149171247025
"PWY0-1319: CDP-diacylglycerol biosynthesis II",0.333261747573313,0.989998678082337,-0.565737745847161,-0.834426997380366,0.482460228691777,-0.555961424947751,-0.463133495752587,-1.07066655731725,10.0596151609071,0.0460472240764505,-0.08938299963206,-0.00288288505237365,0.11309501187319,-0.129395290001296,0.092525526943857,-0.0434336773912277,-0.510401884777535,7.16860178736988,0.250226149819523,0.171855883426658,0.206475953907487,-0.353652276918711,0.130692821113134,0.550653386711428,0.07736021051328,-0.133723727913106,0.000255980210889148
"PWY0-1338: polymyxin resistance",0.376741990467278,-0.384887715360657,0.255738404647077,-0.223041628036451,0.197667142551467,1.96963324026022,-0.418848636721696,-0.149095816311945,8.19138852791245,-0.197172569140212,0.140088268106526,0.286260221245722,-0.344454539422803,0.729700229236427,0.486282065268187,-0.406053435663063,0.301892187507752,6.88046347392294,-0.193086621902475,-1.08784176606202,-0.185427091379366,0.559442860491757,0.175555460308207,0.104383391286621,-0.148269169593078,0.394905662332892,2.54558290596862
"PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III",0.989362899276016,0.0148779221918795,0.588209368920025,-0.37624030069332,0.637860209962296,1.13081788999735,0.073458984529984,-0.59362456905768,12.9539067114396,0.783701865528716,0.359702901987037,0.153742074364322,-0.22262299209734,0.855241963060034,0.21241703656619,0.232477029382184,-0.14323609411326,5.48092283823713,0.142375824189531,0.435003273105579,-0.767711131327112,-0.400108146029979,0.12547403403223,-1.13738517441873,-0.126640209573977,-0.180357123779836,0.818482193337784
"PWY0-1479: tRNA processing",1.12639879191158,0.418210300926226,-0.0195809858230142,-0.532408670494621,0.521786435869182,0.496632893984353,0.0598530941105231,-0.864830225476882,5.88636602482035,0.35365307256451,0.157396013881779,0.238553530933364,-0.0364718672200647,-0.187493291121867,0.628952525199228,1.05085158333675,-0.121789738030513,2.95694654759145,0.137996266355612,1.17703888343596,-0.312934746598974,0.0139767913003595,-0.0569207729038934,-0.490267606271587,-0.715577034228296,-0.832224548583493,0.000294636595720519
"PWY0-1533: methylphosphonate degradation I",0.37461810222278,-0.43294006079369,0.369494292717392,0.00410545802772829,0.0528352434951081,1.63687161552891,-0.283946061864368,-0.133110929919512,9.11428075944741,0.0533698762703699,0.168523474329176,0.223475713080097,-0.504572153049336,0.48235183699747,0.453540516326677,-0.914827560436667,0.169984813750915,8.54908645246999,-0.0452813942965512,0.00140929130108828,0.00193615030275938,0.620358933092681,0.0819189414605898,-0.715122194209737,0.00444670007907679,-0.327969797017215,0.326903438094228
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)",-0.501832912631899,-0.481609573480284,0.626827706659558,0.162481871216705,-1.08417311544322,-0.064932463550164,0.734720321597668,0.566199745946041,4.45686378049994,0.637659748137003,0.696886916624349,0.387563356623637,-0.155325010901339,-0.0264923286888733,-0.293457235179415,-0.684766689290675,-0.784437416832464,4.55142257862985,-0.316202058146238,0.0554368821096006,0.639340516020866,1.34134310374597,-0.589198793048928,-0.0967956682695877,-0.116793793680675,-0.198953912772805,1.38669060978438
"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis",-1.39605560171344,-1.29411063152527,0.303646747053446,0.0148607921990967,-1.55329464402212,-0.900107172381982,0.0463946413743584,0.917447493174572,9.76432035377383,-1.17764536858292,-0.441948197459435,0.805099211840994,0.448589426841396,-1.33591292599388,-0.511132618736728,0.195446656695761,0.218968425415059,8.2392625296209,0.679553470992494,-1.49640439592496,1.03039427142234,-0.333183378868499,-0.188312116732684,-0.620612313935261,1.00854519473322,-0.0144520282129286,0.221677426864559
"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)",-0.0280802854932778,-0.230455070182792,0.00229406900850059,-0.785794005931336,-0.363342367143716,-2.08784878758459,-0.0693862867600877,0.266513624017045,3.42276670418684,-0.0779915773059113,0.571382246244488,-0.397352162099183,-0.173736662015498,-2.61218785801611,-0.343118422246622,0.267995824608174,-0.639720096459859,1.64746314216068,-0.275450020324825,-0.895134397820412,-0.36490274939471,0.107440154171434,-0.883150188903666,0.0925709181236586,1.10299681186973,0.594260977529162,0.030021783118877
"PWY0-321: phenylacetate degradation I (aerobic)",-0.222703090678689,-0.222884697162624,0.111458026170497,-0.0109907346295626,0.0792463509227021,1.20224834016062,-0.839497145430418,0.527880673406164,9.184060064462,-0.815738545282943,-0.0777365395838504,0.252392098434271,0.0832515566981344,0.0948170290120503,0.70048648690923,-0.609005062899501,0.465122147646485,5.53908892124898,0.275308114783794,0.176719735859932,-0.0869480573189864,0.310396202275167,0.311121556711714,-0.159951077847174,-0.365846232718725,-0.11370629214488,0.0311761454805931
"PWY0-41: allantoin degradation IV (anaerobic)",1.12916496476762,0.238048310863307,-0.135796580116018,-0.178064748242087,-0.470651677589142,0.988908872408646,-0.27692368068843,-0.731411591229275,3.35609318193938,0.235839394995189,0.11691693875086,0.2199231811595,0.298847412504093,-1.03160691692822,-0.337227660873786,0.0559651368967631,-0.188247540361218,4.92479390350907,1.30230552637952,-5.30380106604308e-16,-0.505989169445466,0.725412633445592,0.459394194928391,0.0695720706561648,0.0190761439550287,-0.801189754763579,0.000591323427898241
"PWY0-42: 2-methylcitrate cycle I",1.37081485173104,0.110040622275053,-0.410231244482577,-0.224143834996011,0.326763911371942,1.04453021638659,0.910369912407059,-0.511032527558266,3.50991903008135,0.0935791820548127,-0.271647401945139,0.496633725856682,-0.703117347616982,0.0653946733196619,1.65718967777033,0.0378314683008185,0.15666006320789,0.176478274928799,0.143267564747086,-0.0474716014949411,0.361802704531633,-0.209412904762824,-0.0500178905007655,-0.381330646385001,0.0284740790638554,0.00694425017834936,0.0957756092849443
"PWY0-781: aspartate superpathway",0.317638212528279,-0.153362690471761,-0.000855736491104475,2.13334109004649,0.444560286257353,1.12774346325045,0.0778790070547465,-0.0236106317825258,3.20870085277038,-0.0411727357362733,-0.205431426820069,0.126072794787084,1.17887415789888,0.316707190783104,0.172929893941178,0.78862153281658,0.668504911069222,7.44741469348003,0.243071599930143,-0.300223245485371,-0.344182600915772,0.437721781547459,-0.644802359908694,-0.435339148332158,0.60096793106681,-0.395065181253029,1.36924360781095
"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage",0.254741234537853,-0.024221085813431,0.0301929885159144,-0.700392418263567,-0.820815253389452,-0.964135901541109,-0.807259383631432,-0.113580578570247,9.43061320951657,0.0309764934417275,-0.0135291355157001,-0.334354555761004,0.912739554996595,-1.80880923395455,-0.349884238411452,0.370039978125747,-0.799872488725484,9.52384278179194,-0.0589543630942532,-1.08437248499111,0.0244762167841374,-0.0412127246436252,0.377740986585531,-0.155700759394753,0.321505831931363,0.0593074564463669,1.26436050424435
"PWY0-862: (5Z)-dodec-5-enoate biosynthesis",0.437245970683402,-0.200705005114647,0.882501478792927,0.365796789209052,0.923033863152586,1.45403008777427,0.00144908990766391,0.0479646045496356,9.4447813246113,-0.221697105532363,0.223201661070223,0.917563205053906,0.138728404598522,0.977705859895654,0.0487141589988966,-0.158734307130116,0.380537180874766,3.82969870368296,-0.297846586046005,-0.391561019136291,-0.029771205254838,0.505112316476859,1.09557794443111,-0.122361188719886,0.120073023361324,0.369093626128377,1.79261235002388
